Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
Uganda,2009,Plantains and others,48004,88.0,24.18,1180.0,28532.4,46017.0,51404.4,539.370786516854
Uganda,2010,Plantains and others,48000,88.0,24.14,1180.0,28485.2,48004.0,50204.4,539.3258426966293
Uganda,2011,Plantains and others,48000,88.0,23.89,1180.0,28190.2,48000.0,49006.6,539.3258426966293
Uganda,2012,Plantains and others,45999,88.0,24.03,1180.0,28355.4,48000.0,47204.0,516.8426966292135
Uganda,2013,Plantains and others,45000,88.0,24.13,1180.0,28473.399999999998,45999.0,47000.6,505.6179775280899
Uganda,1990,Potatoes,70000,72.0,23.36,1180.0,27564.8,45000.0,51399.8,958.9041095890411
Uganda,1991,Potatoes,71885,72.0,23.3,1180.0,27494.0,70000.0,56176.8,984.7260273972603
Uganda,1992,Potatoes,72432,72.0,23.46,1180.0,27682.8,71885.0,61063.2,992.2191780821918
Uganda,1993,Potatoes,80000,71.0,23.62,1180.0,27871.600000000002,72432.0,67863.4,1111.111111111111
Uganda,1994,Potatoes,83636,59.0,23.6,1180.0,27848.0,80000.0,75590.6,1393.9333333333334
Uganda,1995,Potatoes,80400,88.0,23.72,1180.0,27989.6,83636.0,77670.6,903.370786516854
Uganda,1996,Potatoes,60000,88.0,23.49,1180.0,27718.199999999997,80400.0,75293.6,674.1573033707865
Uganda,1997,Potatoes,64286,88.0,24.04,1180.0,28367.2,60000.0,73664.4,722.314606741573
Uganda,1998,Potatoes,64000,88.0,23.97,1180.0,28284.6,64286.0,70464.4,719.1011235955057
Uganda,1999,Potatoes,70156,88.0,23.52,1180.0,27753.6,64000.0,67768.4,788.2696629213483
Uganda,2000,Potatoes,70294,88.0,23.75,1180.0,28025.0,70156.0,65747.2,789.8202247191011
Uganda,2001,Potatoes,69589,88.0,23.47,1180.0,27694.6,70294.0,67665.0,781.8988764044943
Uganda,2002,Potatoes,70000,88.0,23.99,1180.0,28308.199999999997,69589.0,68807.8,786.5168539325842
Uganda,2004,Potatoes,69036,88.0,24.02,1180.0,28343.6,70000.0,69815.0,775.685393258427
Uganda,2005,Potatoes,68023,88.0,24.29,1180.0,28662.2,69036.0,69388.4,764.3033707865169
Uganda,2006,Potatoes,69778,88.0,23.95,1180.0,28261.0,68023.0,69285.2,784.0224719101124
Uganda,2007,Potatoes,69892,88.0,23.68,1180.0,27942.4,69778.0,69345.8,785.3033707865169
Uganda,2008,Potatoes,47419,88.0,23.68,1180.0,27942.4,69892.0,64829.6,532.7977528089888
Uganda,2009,Potatoes,46286,88.0,24.18,1180.0,28532.4,47419.0,60279.6,520.0674157303371
Uganda,2010,Potatoes,47714,88.0,24.14,1180.0,28485.2,46286.0,56217.8,536.1123595505618
Uganda,2011,Potatoes,49920,88.0,23.89,1180.0,28190.2,47714.0,52246.2,560.8988764044943
Uganda,2012,Potatoes,49440,88.0,24.03,1180.0,28355.4,49920.0,48155.8,555.5056179775281
Uganda,2013,Potatoes,45013,88.0,24.13,1180.0,28473.399999999998,49440.0,47674.6,505.76404494382024
Uganda,1990,"Rice, paddy",13846,72.0,23.36,1180.0,27564.8,45013.0,41186.6,189.67123287671234
Uganda,1991,"Rice, paddy",13556,72.0,23.3,1180.0,27494.0,13846.0,34355.0,185.6986301369863
Uganda,1992,"Rice, paddy",13600,72.0,23.46,1180.0,27682.8,13556.0,27091.0,186.3013698630137
Uganda,1993,"Rice, paddy",13962,71.0,23.62,1180.0,27871.600000000002,13600.0,19995.4,193.91666666666666
Uganda,1994,"Rice, paddy",14000,59.0,23.6,1180.0,27848.0,13962.0,13792.8,233.33333333333334
Uganda,1995,"Rice, paddy",14000,88.0,23.72,1180.0,27989.6,14000.0,13823.6,157.30337078651687
Uganda,1996,"Rice, paddy",14138,88.0,23.49,1180.0,27718.199999999997,14000.0,13940.0,158.85393258426967
Uganda,1997,"Rice, paddy",13333,88.0,24.04,1180.0,28367.2,14138.0,13886.6,149.80898876404495
Uganda,1998,"Rice, paddy",14063,88.0,23.97,1180.0,28284.6,13333.0,13906.8,158.01123595505618
Uganda,1999,"Rice, paddy",13971,88.0,23.52,1180.0,27753.6,14063.0,13901.0,156.97752808988764
Uganda,2000,"Rice, paddy",15139,88.0,23.75,1180.0,28025.0,13971.0,14128.8,170.1011235955056
Uganda,2001,"Rice, paddy",15000,88.0,23.47,1180.0,27694.6,15139.0,14301.2,168.53932584269663
Uganda,2002,"Rice, paddy",15000,88.0,23.99,1180.0,28308.199999999997,15000.0,14634.6,168.53932584269663
Uganda,2004,"Rice, paddy",13011,88.0,24.02,1180.0,28343.6,15000.0,14424.2,146.19101123595505
Uganda,2005,"Rice, paddy",15000,88.0,24.29,1180.0,28662.2,13011.0,14630.0,168.53932584269663
Uganda,2006,"Rice, paddy",13628,88.0,23.95,1180.0,28261.0,15000.0,14327.8,153.12359550561797
Uganda,2007,"Rice, paddy",13613,88.0,23.68,1180.0,27942.4,13628.0,14050.4,152.95505617977528
Uganda,2008,"Rice, paddy",13895,88.0,23.68,1180.0,27942.4,13613.0,13829.4,156.12359550561797
Uganda,2009,"Rice, paddy",23926,88.0,24.18,1180.0,28532.4,13895.0,16012.4,268.8314606741573
Uganda,2010,"Rice, paddy",25070,88.0,24.14,1180.0,28485.2,23926.0,18026.4,281.685393258427
Uganda,2011,"Rice, paddy",25889,88.0,23.89,1180.0,28190.2,25070.0,20478.6,290.8876404494382
Uganda,2012,"Rice, paddy",23043,88.0,24.03,1180.0,28355.4,25889.0,22364.6,258.91011235955057
Uganda,2013,"Rice, paddy",23011,88.0,24.13,1180.0,28473.399999999998,23043.0,24187.8,258.55056179775283
Uganda,1990,Sorghum,15000,72.0,23.36,1180.0,27564.8,23011.0,22402.6,205.4794520547945
Uganda,1991,Sorghum,14819,72.0,23.3,1180.0,27494.0,15000.0,20352.4,203.0
Uganda,1992,Sorghum,15000,72.0,23.46,1180.0,27682.8,14819.0,18174.6,205.4794520547945
Uganda,1993,Sorghum,15020,71.0,23.62,1180.0,27871.600000000002,15000.0,16570.0,208.61111111111111
Uganda,1994,Sorghum,15000,59.0,23.6,1180.0,27848.0,15020.0,14967.8,250.0
Uganda,1995,Sorghum,15000,88.0,23.72,1180.0,27989.6,15000.0,14967.8,168.53932584269663
Uganda,1996,Sorghum,10996,88.0,23.49,1180.0,27718.199999999997,15000.0,14203.2,123.5505617977528
Uganda,1997,Sorghum,10652,88.0,24.04,1180.0,28367.2,10996.0,13333.6,119.68539325842697
Uganda,1998,Sorghum,15000,88.0,23.97,1180.0,28284.6,10652.0,13329.6,168.53932584269663
Uganda,1999,Sorghum,15018,88.0,23.52,1180.0,27753.6,15000.0,13333.2,168.74157303370785
Uganda,2000,Sorghum,12893,88.0,23.75,1180.0,28025.0,15018.0,12911.8,144.86516853932585
Uganda,2001,Sorghum,15000,88.0,23.47,1180.0,27694.6,12893.0,13712.6,168.53932584269663
Uganda,2002,Sorghum,14982,88.0,23.99,1180.0,28308.199999999997,15000.0,14578.6,168.3370786516854
Uganda,2004,Sorghum,14000,88.0,24.02,1180.0,28343.6,14982.0,14378.6,157.30337078651687
Uganda,2005,Sorghum,15272,88.0,24.29,1180.0,28662.2,14000.0,14429.4,171.59550561797752
Uganda,2006,Sorghum,14286,88.0,23.95,1180.0,28261.0,15272.0,14708.0,160.51685393258427
Uganda,2007,Sorghum,14573,88.0,23.68,1180.0,27942.4,14286.0,14622.6,163.74157303370785
Uganda,2008,Sorghum,10663,88.0,23.68,1180.0,27942.4,14573.0,13758.8,119.80898876404494
Uganda,2009,Sorghum,11009,88.0,24.18,1180.0,28532.4,10663.0,13160.6,123.69662921348315
Uganda,2010,Sorghum,11008,88.0,24.14,1180.0,28485.2,11009.0,12307.8,123.68539325842697
Uganda,2011,Sorghum,12005,88.0,23.89,1180.0,28190.2,11008.0,11851.6,134.8876404494382
Uganda,2012,Sorghum,9008,88.0,24.03,1180.0,28355.4,12005.0,10738.6,101.21348314606742
Uganda,2013,Sorghum,8016,88.0,24.13,1180.0,28473.399999999998,9008.0,10209.2,90.06741573033707
Uganda,1990,Soybeans,9927,72.0,23.36,1180.0,27564.8,8016.0,9992.8,135.986301369863
Uganda,1991,Soybeans,10926,72.0,23.3,1180.0,27494.0,9927.0,9976.4,149.67123287671234
Uganda,1992,Soybeans,10000,72.0,23.46,1180.0,27682.8,10926.0,9575.4,136.986301369863
Uganda,1993,Soybeans,10308,71.0,23.62,1180.0,27871.600000000002,10000.0,9835.4,143.16666666666666
Uganda,1994,Soybeans,11029,59.0,23.6,1180.0,27848.0,10308.0,10438.0,183.81666666666666
Uganda,1995,Soybeans,10972,88.0,23.72,1180.0,27989.6,11029.0,10647.0,123.28089887640449
Uganda,1996,Soybeans,11447,88.0,23.49,1180.0,27718.199999999997,10972.0,10751.2,128.61797752808988
Uganda,1997,Soybeans,11053,88.0,24.04,1180.0,28367.2,11447.0,10961.8,124.19101123595506
Uganda,1998,Soybeans,11500,88.0,23.97,1180.0,28284.6,11053.0,11200.2,129.2134831460674
Uganda,1999,Soybeans,12024,88.0,23.52,1180.0,27753.6,11500.0,11399.2,135.1011235955056
Uganda,2000,Soybeans,12075,88.0,23.75,1180.0,28025.0,12024.0,11619.8,135.67415730337078
Uganda,2001,Soybeans,11339,88.0,23.47,1180.0,27694.6,12075.0,11598.2,127.40449438202248
Uganda,2002,Soybeans,10993,88.0,23.99,1180.0,28308.199999999997,11339.0,11586.2,123.51685393258427
Uganda,2004,Soybeans,10972,88.0,24.02,1180.0,28343.6,10993.0,11480.6,123.28089887640449
Uganda,2005,Soybeans,10972,88.0,24.29,1180.0,28662.2,10972.0,11270.2,123.28089887640449
Uganda,2006,Soybeans,12069,88.0,23.95,1180.0,28261.0,10972.0,11269.0,135.6067415730337
Uganda,2007,Soybeans,11973,88.0,23.68,1180.0,27942.4,12069.0,11395.8,134.52808988764045
Uganda,2008,Soybeans,7097,88.0,23.68,1180.0,27942.4,11973.0,10616.6,79.74157303370787
Uganda,2009,Soybeans,6000,88.0,24.18,1180.0,28532.4,7097.0,9622.2,67.41573033707866
Uganda,2010,Soybeans,6000,88.0,24.14,1180.0,28485.2,6000.0,8627.8,67.41573033707866
Uganda,2011,Soybeans,7000,88.0,23.89,1180.0,28190.2,6000.0,7614.0,78.65168539325843
Uganda,2012,Soybeans,5001,88.0,24.03,1180.0,28355.4,7000.0,6219.6,56.19101123595506
Uganda,2013,Soybeans,5000,88.0,24.13,1180.0,28473.399999999998,5001.0,5800.2,56.17977528089887
Uganda,1990,Sweet potatoes,41009,72.0,23.36,1180.0,27564.8,5000.0,12802.0,561.7671232876712
Uganda,1991,Sweet potatoes,41978,72.0,23.3,1180.0,27494.0,41009.0,19997.6,575.0410958904109
Uganda,1992,Sweet potatoes,43100,72.0,23.46,1180.0,27682.8,41978.0,27217.6,590.4109589041096
Uganda,1993,Sweet potatoes,42565,71.0,23.62,1180.0,27871.600000000002,43100.0,34730.4,591.1805555555555
Uganda,1994,Sweet potatoes,45011,59.0,23.6,1180.0,27848.0,42565.0,42732.6,750.1833333333333
Uganda,1995,Sweet potatoes,45000,88.0,23.72,1180.0,27989.6,45011.0,43530.8,505.6179775280899
Uganda,1996,Sweet potatoes,30000,88.0,23.49,1180.0,27718.199999999997,45000.0,41135.2,337.07865168539325
Uganda,1997,Sweet potatoes,35803,88.0,24.04,1180.0,28367.2,30000.0,39675.8,402.2808988764045
Uganda,1998,Sweet potatoes,40000,88.0,23.97,1180.0,28284.6,35803.0,39162.8,449.438202247191
Uganda,1999,Sweet potatoes,43673,88.0,23.52,1180.0,27753.6,40000.0,38895.2,490.70786516853934
Uganda,2000,Sweet potatoes,43207,88.0,23.75,1180.0,28025.0,43673.0,38536.6,485.4719101123595
Uganda,2001,Sweet potatoes,43969,88.0,23.47,1180.0,27694.6,43207.0,41330.4,494.03370786516854
Uganda,2002,Sweet potatoes,44007,88.0,23.99,1180.0,28308.199999999997,43969.0,42971.2,494.46067415730334
Uganda,2004,Sweet potatoes,44020,88.0,24.02,1180.0,28343.6,44007.0,43775.2,494.60674157303373
Uganda,2005,Sweet potatoes,44136,88.0,24.29,1180.0,28662.2,44020.0,43867.8,495.91011235955057
Uganda,2006,Sweet potatoes,45000,88.0,23.95,1180.0,28261.0,44136.0,44226.4,505.6179775280899
Uganda,2007,Sweet potatoes,45912,88.0,23.68,1180.0,27942.4,45000.0,44615.0,515.8651685393259
Uganda,2008,Sweet potatoes,42014,88.0,23.68,1180.0,27942.4,45912.0,44216.4,472.0674157303371
Uganda,2009,Sweet potatoes,41965,88.0,24.18,1180.0,28532.4,42014.0,43805.4,471.5168539325843
Uganda,2010,Sweet potatoes,44955,88.0,24.14,1180.0,28485.2,41965.0,43969.2,505.1123595505618
Uganda,2011,Sweet potatoes,40000,88.0,23.89,1180.0,28190.2,44955.0,42969.2,449.438202247191
Uganda,2012,Sweet potatoes,40978,88.0,24.03,1180.0,28355.4,40000.0,41982.4,460.4269662921348
Uganda,2013,Sweet potatoes,40059,88.0,24.13,1180.0,28473.399999999998,40978.0,41591.4,450.1011235955056
Uganda,1990,Wheat,20000,72.0,23.36,1180.0,27564.8,40059.0,37198.4,273.972602739726
Uganda,1991,Wheat,18000,72.0,23.3,1180.0,27494.0,20000.0,31807.4,246.57534246575344
Uganda,1992,Wheat,17600,72.0,23.46,1180.0,27682.8,18000.0,27327.4,241.0958904109589
Uganda,1993,Wheat,18000,71.0,23.62,1180.0,27871.600000000002,17600.0,22731.8,250.0
Uganda,1994,Wheat,18000,59.0,23.6,1180.0,27848.0,18000.0,18320.0,300.0
Uganda,1995,Wheat,18000,88.0,23.72,1180.0,27989.6,18000.0,17920.0,202.24719101123594
Uganda,1996,Wheat,18000,88.0,23.49,1180.0,27718.199999999997,18000.0,17920.0,202.24719101123594
Uganda,1997,Wheat,18000,88.0,24.04,1180.0,28367.2,18000.0,18000.0,202.24719101123594
Uganda,1998,Wheat,18000,88.0,23.97,1180.0,28284.6,18000.0,18000.0,202.24719101123594
Uganda,1999,Wheat,18333,88.0,23.52,1180.0,27753.6,18000.0,18066.6,205.98876404494382
Uganda,2000,Wheat,17143,88.0,23.75,1180.0,28025.0,18333.0,17895.2,192.61797752808988
Uganda,2001,Wheat,17500,88.0,23.47,1180.0,27694.6,17143.0,17795.2,196.62921348314606
Uganda,2002,Wheat,17500,88.0,23.99,1180.0,28308.199999999997,17500.0,17695.2,196.62921348314606
Uganda,2004,Wheat,16667,88.0,24.02,1180.0,28343.6,17500.0,17428.6,187.26966292134833
Uganda,2005,Wheat,16667,88.0,24.29,1180.0,28662.2,16667.0,17095.4,187.26966292134833
Uganda,2006,Wheat,18000,88.0,23.95,1180.0,28261.0,16667.0,17266.8,202.24719101123594
Uganda,2007,Wheat,17273,88.0,23.68,1180.0,27942.4,18000.0,17221.4,194.07865168539325
Uganda,2008,Wheat,17273,88.0,23.68,1180.0,27942.4,17273.0,17176.0,194.07865168539325
Uganda,2009,Wheat,16667,88.0,24.18,1180.0,28532.4,17273.0,17176.0,187.26966292134833
Uganda,2010,Wheat,16667,88.0,24.14,1180.0,28485.2,16667.0,17176.0,187.26966292134833
Uganda,2011,Wheat,17692,88.0,23.89,1180.0,28190.2,16667.0,17114.4,198.7865168539326
Uganda,2012,Wheat,14286,88.0,24.03,1180.0,28355.4,17692.0,16517.0,160.51685393258427
Uganda,2013,Wheat,14286,88.0,24.13,1180.0,28473.399999999998,14286.0,15919.6,160.51685393258427
Ukraine,1993,Maize,28445,61843.46,6.89,565.0,3892.85,25072.0,26758.5,0.4599441890187092
Ukraine,1994,Maize,23614,56914.93,7.98,565.0,4508.7,28445.0,25710.333333333332,0.41489263199248433
Ukraine,1995,Maize,29207,51986.39,8.26,565.0,4666.9,23614.0,26584.5,0.5618093156821299
Ukraine,1996,Maize,27365,47057.85,7.0,565.0,3955.0,29207.0,26740.6,0.5815059229029184
Ukraine,1997,Maize,32628,42129.32,7.21,565.0,4073.65,27365.0,28251.8,0.7744541223517885
Ukraine,1998,Maize,25342,37200.78,7.74,565.0,4373.1,32628.0,27631.2,0.6812039638963512
Ukraine,1999,Maize,25220,32272.25,8.97,565.0,5068.05,25342.0,27952.4,0.7814521314091392
Ukraine,2000,Maize,30091,27343.71,8.82,565.0,4983.3,25220.0,28129.2,1.1004322225395697
Ukraine,2001,Maize,32425,22415.17,8.42,565.0,4757.3,30091.0,29141.2,1.4465004503445504
Ukraine,2002,Maize,35167,17486.64,8.87,565.0,5011.549999999999,32425.0,29649.0,2.010963171702986
Ukraine,2004,Maize,38558,15344.4,8.32,565.0,4700.8,35167.0,32292.2,2.512674808085811
Ukraine,2005,Maize,43185,23021.7,8.39,565.0,4740.35,38558.0,35885.2,1.8757574046484555
Ukraine,2006,Maize,37352,28832.6,7.88,565.0,4452.2,43185.0,37337.4,1.2954331058209867
Ukraine,2007,Maize,39001,36476.0,9.46,565.0,5344.900000000001,37352.0,38652.6,1.069194286810867
Ukraine,2008,Maize,46911,54080.5,9.24,565.0,5220.6,39001.0,41001.4,0.8674130710131931
Ukraine,2009,Maize,50195,36444.7,8.82,565.0,4983.3,46911.0,43328.8,1.3772543811752829
Ukraine,2010,Maize,45147,62534.6,8.97,565.0,5068.05,50195.0,43721.2,0.7219407825302707
Ukraine,2011,Maize,64446,79491.7,8.48,565.0,4791.2,45147.0,49140.0,0.8107159525340063
Ukraine,2012,Maize,47946,90814.8,8.56,565.0,4836.400000000001,64446.0,50929.0,0.5279477800118482
Ukraine,2013,Maize,64119,86781.8,10.33,565.0,5836.45,47946.0,54370.6,0.7388445636692985
Ukraine,1992,Potatoes,118906,66772.0,8.07,565.0,4559.55,64119.0,68112.8,1.7807497042217664
Ukraine,1993,Potatoes,136956,61843.46,6.89,565.0,3892.85,118906.0,86474.6,2.2145233380645575
Ukraine,1994,Potatoes,105449,56914.93,7.98,565.0,4508.7,136956.0,94675.2,1.8527150483177557
Ukraine,1995,Potatoes,96233,51986.39,8.26,565.0,4666.9,105449.0,104332.6,1.8510835031341255
Ukraine,1996,Potatoes,118859,47057.85,7.0,565.0,3955.0,96233.0,115280.6,2.5257523292643147
Ukraine,1997,Potatoes,105875,42129.32,7.21,565.0,4073.65,118859.0,112674.4,2.5130357424296803
Ukraine,1998,Potatoes,101804,37200.78,7.74,565.0,4373.1,105875.0,105644.0,2.736535724903486
Ukraine,1999,Potatoes,82026,32272.25,8.97,565.0,5068.05,101804.0,100959.4,2.541609537310311
Ukraine,2000,Potatoes,121632,27343.71,8.82,565.0,4983.3,82026.0,106039.2,4.448099833569272
Ukraine,2001,Potatoes,108079,22415.17,8.42,565.0,4757.3,121632.0,103883.2,4.8214748549819175
Ukraine,2002,Potatoes,104374,17486.64,8.87,565.0,5011.549999999999,108079.0,103583.0,5.968443998160987
Ukraine,2004,Potatoes,133386,15344.4,8.32,565.0,4700.8,104374.0,109899.4,8.692246536421338
Ukraine,2005,Potatoes,128388,23021.7,8.39,565.0,4740.35,133386.0,119171.8,5.576583111450872
Ukraine,2006,Potatoes,133199,28832.6,7.88,565.0,4452.2,128388.0,121485.2,4.6195757727096165
Ukraine,2007,Potatoes,131439,36476.0,9.46,565.0,5344.900000000001,133199.0,126157.2,3.6033390903857225
Ukraine,2008,Potatoes,138728,54080.5,9.24,565.0,5220.6,131439.0,133028.0,2.5651655371984874
Ukraine,2009,Potatoes,139298,36444.7,8.82,565.0,4983.3,138728.0,134210.4,3.822069544555325
Ukraine,2010,Potatoes,132481,62534.6,8.97,565.0,5068.05,139298.0,135029.0,2.118489308489884
Ukraine,2011,Potatoes,168039,79491.7,8.48,565.0,4791.2,132481.0,141997.0,2.113892219033949
Ukraine,2012,Potatoes,161001,90814.8,8.56,565.0,4836.400000000001,168039.0,147909.4,1.7728302784317267
Ukraine,2013,Potatoes,159664,86781.8,10.33,565.0,5836.45,161001.0,152096.6,1.839811575565665
Ukraine,1992,"Rice, paddy",37722,66772.0,8.07,565.0,4559.55,159664.0,131781.4,0.5649289383433423
Ukraine,1993,"Rice, paddy",29565,61843.46,6.89,565.0,3892.85,37722.0,111198.2,0.47805413775138467
